,L,lambda,sd,NRMSE,median,R1
333,5.0,6.0,0.0,1.0558088264989278,-1.9380248324497823e-06,0.9999999999999999
334,5.0,6.0,0.05,0.779376867495672,-2.0618224420698312,0.999966008657686
335,5.0,6.0,0.08,0.7784020673488153,-0.814339329549937,0.9999105905500907
336,5.0,6.0,0.12,0.7805734509842798,-0.4922877033704057,0.9997900190998826
337,5.0,6.0,0.18,0.7810587814739423,-0.1673026125199971,0.999535931144957
338,5.0,6.0,0.28,0.7755248406872836,-0.27256366049683506,0.9988180375969918
339,5.0,6.0,0.42,0.7264491310301308,-0.5131909874556482,0.9975063108695259
340,5.0,6.0,0.65,0.5880697030167564,-0.19227721575795925,0.9945876730919642
341,5.0,6.0,1.0,0.5922281232809494,-0.13921583509553276,0.985797163222511
342,5.0,6.5,0.0,1.055822268218755,-1.7888341878402441e-06,1.0
343,5.0,6.5,0.05,0.7643433898265797,-2.168195400158977,0.9999710376189049
344,5.0,6.5,0.08,0.7598968565958119,-0.8762856575099716,0.9999238207141571
345,5.0,6.5,0.12,0.7619941964623298,-0.5158945858763985,0.9998211017642209
346,5.0,6.5,0.18,0.7627120217918493,-0.22397402814773149,0.9996046708218895
347,5.0,6.5,0.28,0.7586408126978677,-0.23328708967006034,0.9989935484535579
348,5.0,6.5,0.42,0.7206124059207626,-0.43370069323969507,0.9978780527835566
349,5.0,6.5,0.65,0.5665015204085903,-0.18786641713508062,0.9954013897011343
350,5.0,6.5,1.0,0.5699213582826489,-0.188231188736601,0.9879898497687086
351,5.0,7.0,0.0,1.0559308307025748,-1.6658111312740567e-06,0.9999999999999999
352,5.0,7.0,0.05,0.750345391169889,-2.2446821887682704,0.9999750277901253
353,5.0,7.0,0.08,0.7417864289939919,-0.9343865345362852,0.9999343174768618
354,5.0,7.0,0.12,0.7439718152876359,-0.539925434016029,0.9998457599479357
355,5.0,7.0,0.18,0.7447033952269669,-0.25036083068329673,0.9996591909673599
356,5.0,7.0,0.28,0.7416956785769183,-0.24567870442013795,0.9991326471221309
357,5.0,7.0,0.42,0.7121384469172859,-0.41830793332588984,0.9981723126874538
358,5.0,7.0,0.65,0.5525345900579912,-0.2857781659223315,0.9960437423623463
359,5.0,7.0,1.0,0.5483768172912165,-0.2662642910308914,0.9897053534941969
360,5.0,8.0,0.0,1.055884417784268,-1.5307496683952423e-06,1.0
361,5.0,8.0,0.05,0.7253772437176178,-2.3671396427626252,0.9999808811653874
362,5.0,8.0,0.08,0.7070059508535627,-1.0429936524359231,0.9999497148026609
363,5.0,8.0,0.12,0.709163163666376,-0.5879411709718164,0.9998819258076552
364,5.0,8.0,0.18,0.7098858334245265,-0.27463792329299325,0.9997391365587316
365,5.0,8.0,0.28,0.7082778581905127,-0.20031600858102788,0.9993364443841255
366,5.0,8.0,0.42,0.6904337592988575,-0.2612652303090242,0.998602868763513
367,5.0,8.0,0.65,0.5390536032011899,-0.20716208999214425,0.9969808653501927
368,5.0,8.0,1.0,0.510574422024215,-0.23774660483677068,0.9921847582831419
369,5.0,10.0,0.0,1.0559126535049141,-1.169942518784593e-06,1.0
370,5.0,10.0,0.05,0.6856683170085565,-2.5601477064297358,0.9999877643108651
371,5.0,10.0,0.08,0.6441173037993073,-1.2295809828569517,0.9999678196232245
372,5.0,10.0,0.12,0.6455411382671978,-0.6813629830316299,0.9999244444096403
373,5.0,10.0,0.18,0.6463341113223136,-0.29379000100076913,0.9998330977099749
374,5.0,10.0,0.28,0.6457509223756743,-0.15206647852240718,0.9995757098658393
375,5.0,10.0,0.42,0.6389657044858302,-0.3587068559034061,0.9991074895084201
376,5.0,10.0,0.65,0.5399353660205412,-0.32794897519685506,0.9980751060200485
377,5.0,10.0,1.0,0.45789394958721275,-0.4039429074945007,0.9950465135988191
378,10.0,0.0,0.0,1.1127947053371647,0.00012042648204875909,0.04892862757704427
379,10.0,0.0,0.05,1.1128366012860056,0.00011376498534243708,0.09490806232316337
380,10.0,0.0,0.08,1.1128538227005538,0.0001038680679492335,0.08644612049371715
381,10.0,0.0,0.12,1.1128414726066786,9.047254802035633e-05,0.07451794192942136
382,10.0,0.0,0.18,1.112794789042368,6.718494670378241e-05,0.10533509547429802
383,10.0,0.0,0.28,1.1129015754490443,4.2827423293449156e-05,0.09052998978902957
384,10.0,0.0,0.42,1.1129026029557518,2.1279808281146696e-05,0.12220477846613216
385,10.0,0.0,0.65,1.113239638033483,1.0101073927981301e-05,0.07891898701761091
386,10.0,0.0,1.0,1.111337339654677,3.673097238797695e-06,0.07528103640004528
387,10.0,0.5,0.0,1.113653293231419,-1.0773138313796777e-05,1.0
388,10.0,0.5,0.05,0.9821780271694932,-0.1932504495506011,0.9950206887222982
389,10.0,0.5,0.08,0.9888184305220064,-0.586618341471963,0.9864303622324463
390,10.0,0.5,0.12,1.0391425498162552,-0.19667052123720563,0.9659679097831255
391,10.0,0.5,0.18,2.062755527631809,-0.18159073901672315,0.9049341124452042
392,10.0,0.5,0.28,2799.205666886017,-0.00898384380781761,0.5750429550836164
393,10.0,0.5,0.42,4373.158471941509,-0.38258363383888433,0.1446875242069195
394,10.0,0.5,0.65,4069.8356401150722,-0.07175793998974012,0.1496254328890966
395,10.0,0.5,1.0,2320.0685318645633,0.04840057739021192,0.08203211653934354
396,10.0,1.0,0.0,1.1136520895172157,-5.387174380504971e-06,1.0
397,10.0,1.0,0.05,0.9343445804890034,-0.38166708273063776,0.998771186192895
398,10.0,1.0,0.08,0.9342260118789725,-0.26691562933048657,0.9967426586815007
399,10.0,1.0,0.12,0.9179107252220856,-0.525483923152753,0.9922432777900523
400,10.0,1.0,0.18,0.8903948289688032,-0.40665659478068644,0.9822391088894262
401,10.0,1.0,0.28,0.8465855459810827,-0.1454405165256341,0.9485595150412657
402,10.0,1.0,0.42,3.5308263815222345,0.00018450757146274983,0.872643965761185
403,10.0,1.0,0.65,5167.159609100967,0.004832854014534923,0.39784747668523385
404,10.0,1.0,1.0,11508.3180459194,0.08371465074748058,0.1666177032048778
405,10.0,2.0,0.0,1.1136731273150773,-2.6938299497375324e-06,0.9999999999999998
406,10.0,2.0,0.05,0.8617455919748875,-0.8313973271348523,0.9996937726590117
407,10.0,2.0,0.08,0.8674395633854765,-0.27912395381012306,0.9991931522947105
408,10.0,2.0,0.12,0.8674573323819857,-0.2360219566893331,0.9980990985844213
409,10.0,2.0,0.18,0.8499554138380178,-0.3197647239913802,0.9957691445295683
410,10.0,2.0,0.28,0.7195203662237092,-0.5343374555433553,0.9889636725212173
411,10.0,2.0,0.42,0.7132421355978812,-0.00783361231697044,0.9757262252511663
412,10.0,2.0,0.65,0.7268885169520893,-0.00040521017648526936,0.937246504486835
413,10.0,2.0,1.0,8.50225816480229,0.00023890346603351725,0.761751437717784
414,10.0,3.0,0.0,1.1136553897338195,-1.8222779325738626e-06,0.9999999999999999
415,10.0,3.0,0.05,0.7902598811273988,-1.1733132421794301,0.9998639808588895
416,10.0,3.0,0.08,0.7997755068956283,-0.4062285200561308,0.9996420004258015
417,10.0,3.0,0.12,0.8014091805649941,-0.23131328998392364,0.9991582106105353
418,10.0,3.0,0.18,0.7993934258494255,-0.13618819119835274,0.998134900070869
419,10.0,3.0,0.28,0.7114444124843017,-0.5668198731965503,0.9952082254848934
420,10.0,3.0,0.42,0.6043652130314847,-0.19194242542901452,0.9897445115440725
421,10.0,3.0,0.65,0.5722397258166367,0.04947138394922823,0.9769416907033392
422,10.0,3.0,1.0,0.5534126437148614,-0.050238981461255744,0.9291455640612705
423,10.0,4.0,0.0,1.1136712687811325,-1.3500832195977497e-06,1.0
424,10.0,4.0,0.05,0.7239192024240526,-1.4614394150579737,0.9999235062189835
425,10.0,4.0,0.08,0.7339252963899043,-0.5116277712058018,0.9997987432837763
426,10.0,4.0,0.12,0.7367253039061463,-0.29562311889865445,0.999527099966626
427,10.0,4.0,0.18,0.7367956739837331,-0.11805474708728439,0.9989538004425891
428,10.0,4.0,0.28,0.7070560810947014,-0.31892809154599017,0.9973257414760066
429,10.0,4.0,0.42,0.5492796826369825,-0.23528136902073699,0.994324862423843
430,10.0,4.0,0.65,0.5246121043261228,-0.13593710137025583,0.9875155811414028
431,10.0,4.0,1.0,0.4778144439440222,-0.12051667855137473,0.9656412584887781
432,10.0,4.5,0.0,1.113670253840149,-1.0940446118310386e-06,0.9999999999999999
433,10.0,4.5,0.05,0.6940168648605768,-1.54929035867075,0.9999395642791121
434,10.0,4.5,0.08,0.702572978019845,-0.5761259175618816,0.9998410076865761
435,10.0,4.5,0.12,0.705636601615389,-0.33305908099139453,0.9996264814800433
436,10.0,4.5,0.18,0.7060513152510941,-0.12553700560559056,0.9991739875416358
437,10.0,4.5,0.28,0.6886158396317766,-0.3378585936505034,0.997891446880803
438,10.0,4.5,0.42,0.5574292468100592,-0.3167473650718015,0.9955352936348685
439,10.0,4.5,0.65,0.4944438295669803,-0.21365266463381238,0.9902299737355607
440,10.0,4.5,1.0,0.48016528845324685,-0.09916290432420433,0.973637362410132
441,10.0,5.0,0.0,1.1136595140893646,-1.0602289199039188e-06,1.0
442,10.0,5.0,0.05,0.6677398596305355,-1.6155113670853478,0.9999510493431856
443,10.0,5.0,0.08,0.6723886009304082,-0.6353435107268587,0.999871230980538
444,10.0,5.0,0.12,0.6757423504377135,-0.37212437122943015,0.9996975264623372
445,10.0,5.0,0.18,0.6765861376606997,-0.12909716650475228,0.9993312836689408
446,10.0,5.0,0.28,0.6661471925793304,-0.2852978720963709,0.9982946365162482
447,10.0,5.0,0.42,0.572001007354011,-0.3315911267907106,0.9963946995683359
448,10.0,5.0,0.65,0.4697914550006211,-0.2144747312781563,0.9921391982196361
449,10.0,5.0,1.0,0.47181400572886445,-0.10991650390303981,0.9790573548293832
450,10.0,5.5,0.0,1.1137568055686198,-9.874314601573138e-07,1.0
451,10.0,5.5,0.05,0.6446204950596908,-1.7118668027678146,0.9999595463442899
452,10.0,5.5,0.08,0.643880186891527,-0.6824225343080539,0.9998935883851553
453,10.0,5.5,0.12,0.6474790956366114,-0.38835970894634525,0.9997500690036085
454,10.0,5.5,0.18,0.6485033219860563,-0.1657461264173313,0.9994475569889558
455,10.0,5.5,0.28,0.6421040849173323,-0.21479517409894724,0.9985921744134827
456,10.0,5.5,0.42,0.5802501433942252,-0.24587901829165443,0.997027170540856
457,10.0,5.5,0.65,0.4560839399287006,-0.2081132916916808,0.9935351445486489
458,10.0,5.5,1.0,0.4552076619658693,-0.058278928759728205,0.9829270610051618
459,10.0,6.0,0.0,1.1137562074020924,-8.929989387139589e-07,0.9999999999999999
460,10.0,6.0,0.05,0.6246554996525431,-1.7961618565686268,0.9999660086305585
461,10.0,6.0,0.08,0.6170784556464264,-0.7189893057900472,0.9999105904962083
462,10.0,6.0,0.12,0.6208476813194934,-0.4054877736626997,0.9997900188894235
463,10.0,6.0,0.18,0.6219990564470088,-0.19093706500077584,0.9995359311629178
464,10.0,6.0,0.28,0.6180695252040934,-0.19386613607724085,0.9988180356688205
465,10.0,6.0,0.42,0.5774154193668689,-0.26435207172086544,0.9975063028236166
466,10.0,6.0,0.65,0.44563816153870767,-0.19524635859079875,0.9945876612665251
467,10.0,6.0,1.0,0.4427696124139977,-0.06728082248517911,0.985797209907322
468,10.0,6.5,0.0,1.1137353563780061,-8.273962105727954e-07,0.9999999999999999
469,10.0,6.5,0.05,0.6077564214768547,-1.8685587103777186,0.9999710375749001
470,10.0,6.5,0.08,0.5923369687758898,-0.7639161081863883,0.9999238206154605
471,10.0,6.5,0.12,0.5960228955620516,-0.4257788073973444,0.9998211014492782
472,10.0,6.5,0.18,0.5971389094355076,-0.1986694509891529,0.9996046705991172
473,10.0,6.5,0.28,0.5948431412557582,-0.1509946208199139,0.9989935459086542
474,10.0,6.5,0.42,0.5673209782809966,-0.2517939525196101,0.9978780433571469
475,10.0,6.5,0.65,0.4402130720807624,-0.15451571664780506,0.9954013741087254
476,10.0,6.5,1.0,0.4341503581672836,-0.1043764520640714,0.9879898901350185
477,10.0,7.0,0.0,1.1137502277952736,-7.737101583940767e-07,0.9999999999999998
478,10.0,7.0,0.05,0.5938451212815948,-1.912320361880588,0.999975027738546
479,10.0,7.0,0.08,0.5694288848383056,-0.8058181028523992,0.9999343173573225
480,10.0,7.0,0.12,0.5731040339213845,-0.442842193076166,0.9998457595876953
481,10.0,7.0,0.18,0.5742675898593947,-0.18600601885972115,0.9996591906201258
482,10.0,7.0,0.28,0.5727767239901959,-0.13534184727064896,0.9991326443336788
483,10.0,7.0,0.42,0.5544658703334121,-0.19490642396327412,0.998172302854468
484,10.0,7.0,0.65,0.4420201417186565,-0.10083778545753197,0.9960437252271215
485,10.0,7.0,1.0,0.4293746313688192,-0.12022195481813508,0.9897053885014212
486,10.0,8.0,0.0,1.1136415147635224,-6.668655448849079e-07,1.0
487,10.0,8.0,0.05,0.5741527276773156,-1.9675630123321124,0.9999808811171512
488,10.0,8.0,0.08,0.5299655249769959,-0.8794090018595879,0.9999497146893911
489,10.0,8.0,0.12,0.5332013593595282,-0.4720722166129147,0.9998819254736174
490,10.0,8.0,0.18,0.5343963978747688,-0.21233570192015777,0.99973913620044
491,10.0,8.0,0.28,0.533913599739224,-0.12118112147968996,0.999336441828369
492,10.0,8.0,0.42,0.525847605236935,-0.13977049096066177,0.9986028599186692
493,10.0,8.0,0.65,0.4513131172194047,-0.14349255751768172,0.9969808492815847
494,10.0,8.0,1.0,0.4281859505464696,-0.1457363417017008,0.9921847861896272
495,10.0,10.0,0.0,1.1137906492956335,-5.463273874296067e-07,1.0
496,10.0,10.0,0.05,0.5612732666758625,-2.0456209504311573,0.9999877643038417
497,10.0,10.0,0.08,0.4769142482100865,-0.9954116063510752,0.9999678196131637
498,10.0,10.0,0.12,0.4779876848155343,-0.5309666365020913,0.9999244443431153
499,10.0,10.0,0.18,0.4788309164133057,-0.25939195871093257,0.9998330977987756
500,10.0,10.0,0.28,0.4790156244159307,-0.09339498642082372,0.9995757090457349
501,10.0,10.0,0.42,0.47806772712037654,-0.08749848870387184,0.9991074855504009
502,10.0,10.0,0.65,0.46005097728295874,-0.08887836822032741,0.9980750990571587
503,10.0,10.0,1.0,0.44064288533942253,-0.12275589642312923,0.9950465393620068
504,20.0,0.0,0.0,1.2714931911812366,0.00012045208587577123,0.05775855430535621
505,20.0,0.0,0.05,1.2715885918149357,0.00011378917287125291,0.12887508635536038
506,20.0,0.0,0.08,1.271627805433871,0.00010389015129833258,0.08667285923206905
507,20.0,0.0,0.12,1.2715996840010209,9.049178335322872e-05,0.077910226275528
508,20.0,0.0,0.18,1.2714933817885448,6.71992308688926e-05,0.03829115889266663
509,20.0,0.0,0.28,1.271736536651159,4.283652881508132e-05,0.072399895549175
510,20.0,0.0,0.42,1.27173887619595,2.128433257282085e-05,0.06675155832946791
511,20.0,0.0,0.65,1.2725061638855788,1.0103221513338679e-05,0.07161047924448445
512,20.0,0.0,1.0,1.2681724842288777,3.673878174557845e-06,0.08616575551502065
513,20.0,0.5,0.0,1.274773534418525,-1.867759220946772e-05,1.0
514,20.0,0.5,0.05,0.9693906368192116,-0.18611184528903515,0.9950206910205472
515,20.0,0.5,0.08,1.0001963889119652,-0.5635521578724336,0.9864303017646111
516,20.0,0.5,0.12,1.149956849084682,-0.21495923831765745,0.9659678819226895
517,20.0,0.5,0.18,4.347037923746687,-0.07534552739590339,0.9046898701291041
518,20.0,0.5,0.28,4746.652252400241,-0.07110803021771345,0.49767600606357765
519,20.0,0.5,0.42,3038.6300524191947,-0.0006340643031249871,0.1200887199107362
520,20.0,0.5,0.65,8482.75078148451,0.07164333507332243,0.08347272528573928
521,20.0,0.5,1.0,1985.103568105602,-0.007333676920382226,0.07605300486540378
522,20.0,1.0,0.0,1.2747511146673927,-9.343757308098005e-06,1.0
523,20.0,1.0,0.05,0.8733976069943743,-0.3570927007786232,0.9987711852887318
524,20.0,1.0,0.08,0.8742718054410342,-0.24151425995138187,0.9967426614035789
525,20.0,1.0,0.12,0.8442296733297244,-0.4497689522971677,0.9922432584690439
526,20.0,1.0,0.18,0.8143420749727144,-0.338638040446714,0.9822392149220383
527,20.0,1.0,0.28,0.7343629527083455,-0.15547605525550784,0.9485596387995601
528,20.0,1.0,0.42,4.877444564977949,-0.01973671339675917,0.8743340983439051
529,20.0,1.0,0.65,14254.915383315354,-0.005513954223891504,0.22080005273645345
530,20.0,1.0,1.0,9265.249738624789,-0.03591731774142444,0.1278587832141556
531,20.0,2.0,0.0,1.2746982139598761,-4.671971986070139e-06,0.9999999999999999
532,20.0,2.0,0.05,0.746413648557221,-0.7388762222440521,0.9996937711900001
533,20.0,2.0,0.08,0.7604896929973017,-0.24150171588909627,0.9991931498293978
534,20.0,2.0,0.12,0.7612944975226456,-0.19729152760468543,0.9980990858205542
535,20.0,2.0,0.18,0.7392902784239472,-0.21396318527954877,0.9957691557907044
536,20.0,2.0,0.28,0.5781897918578089,-0.39004028938976865,0.9889635270837892
537,20.0,2.0,0.42,0.5765746884255458,-0.047280209329961354,0.975725525704107
538,20.0,2.0,0.65,0.6086442959958254,-0.008558610746794114,0.9372474658318849
539,20.0,2.0,1.0,47.6868842154205,0.0006908208456365049,0.7314104999442905
540,20.0,3.0,0.0,1.274781870037613,-3.1171015512284698e-06,1.0
541,20.0,3.0,0.05,0.6412353778088655,-1.0137863006754761,0.9998639792672129
542,20.0,3.0,0.08,0.661714216333337,-0.33952308246228663,0.999641996937132
543,20.0,3.0,0.12,0.6655010431899719,-0.18524720267129663,0.9991581989623256
544,20.0,3.0,0.18,0.6649063614259549,-0.10249259331993037,0.9981348938480287
545,20.0,3.0,0.28,0.5926196729341668,-0.2896909074770558,0.9952081257559958
546,20.0,3.0,0.42,0.516065494736153,-0.10472229742969197,0.9897441229223173
547,20.0,3.0,0.65,0.5117253718483934,-0.01971773861006204,0.9769409966629249
548,20.0,3.0,1.0,0.5101631991519552,-0.012063590269523417,0.9291483502804785
549,20.0,4.0,0.0,1.2748076350525135,-2.331459944933254e-06,1.0
550,20.0,4.0,0.05,0.5692321071789777,-1.1756719259039743,0.9999235046350538
551,20.0,4.0,0.08,0.586506819696388,-0.42015162527856853,0.9997987395589992
552,20.0,4.0,0.12,0.5914865611123665,-0.24568263575149699,0.9995270890324852
553,20.0,4.0,0.18,0.5930269340292806,-0.0897978678831224,0.9989537886042822
554,20.0,4.0,0.28,0.580631590173092,-0.16725972278828177,0.997325658494869
555,20.0,4.0,0.42,0.5158512859098913,-0.15719239881292002,0.9943245762119484
556,20.0,4.0,0.65,0.507412447740066,-0.06371029230922448,0.9875150640531908
557,20.0,4.0,1.0,0.5077670786470735,-0.032131518797948455,0.9656423152031992
558,20.0,4.5,0.0,1.2748223087180666,-2.070415493398661e-06,1.0
559,20.0,4.5,0.05,0.550367170541208,-1.212585694145979,0.9999395627341531
560,20.0,4.5,0.08,0.5596317054938326,-0.46127263903414184,0.9998410039893341
561,20.0,4.5,0.12,0.56497561628251,-0.252364352213062,0.9996264709801421
562,20.0,4.5,0.18,0.5665833366531866,-0.11616193047180941,0.9991739745685007
563,20.0,4.5,0.28,0.562515953680964,-0.12124934506194626,0.9978913699516562
564,20.0,4.5,0.42,0.5276808712498003,-0.12516235573806117,0.9955350390710405
565,20.0,4.5,0.65,0.5128049496072737,-0.07122627552596134,0.9902295076111043
566,20.0,4.5,1.0,0.5082078308988095,-0.006554599040751147,0.9736381120799248
567,20.0,5.0,0.0,1.2747746626918313,-1.871294683696952e-06,1.0
568,20.0,5.0,0.05,0.5418920523514023,-1.2463617613315272,0.9999510478522547
569,20.0,5.0,0.08,0.540114385268663,-0.49664382525735085,0.9998712273685183
570,20.0,5.0,0.12,0.5454487740945261,-0.2626380316690711,0.999697516443181
571,20.0,5.0,0.18,0.5470707430875962,-0.11276413402396891,0.9993312701700746
572,20.0,5.0,0.28,0.5461272926929939,-0.08800596348772345,0.9982945650238108
573,20.0,5.0,0.42,0.5328308728066167,-0.08034384377102566,0.99639447072216
574,20.0,5.0,0.65,0.5192604738147628,-0.058203834899675067,0.9921387740774035
575,20.0,5.0,1.0,0.5131255697414099,-0.016309216035010232,0.9790578994525079
576,20.0,5.5,0.0,1.2748190536872614,-1.6972921501800575e-06,1.0
577,20.0,5.5,0.05,0.5425487742617191,-1.293925102904994,0.9999595449171265
578,20.0,5.5,0.08,0.5281888921748533,-0.5128636367253333,0.9998935848962107
579,20.0,5.5,0.12,0.5330301054977516,-0.2714958557109589,0.9997500594940473
580,20.0,5.5,0.18,0.5345433385916623,-0.12251138406366124,0.999447543369988
581,20.0,5.5,0.28,0.5351119822724573,-0.055024549321937774,0.9985921079383332
582,20.0,5.5,0.42,0.5317801345414693,-0.05565359773204129,0.9970269634607529
583,20.0,5.5,0.65,0.5245242673065126,-0.03930473175052457,0.9935347567940371
584,20.0,5.5,1.0,0.5202181586278009,-0.006255756400463969,0.982927459120094
585,20.0,6.0,0.0,1.2747649741301457,-1.539432103943206e-06,1.0
586,20.0,6.0,0.05,0.5506017143859147,-1.330814500204987,0.9999660072726657
587,20.0,6.0,0.08,0.5229354426838755,-0.5375059718937375,0.9999105871535525
588,20.0,6.0,0.12,0.5271928752521127,-0.2801760287272089,0.9997900099011178
589,20.0,6.0,0.18,0.5286844442564465,-0.1379530217219551,0.999535917693452
590,20.0,6.0,0.28,0.5290783226153831,-0.05365992845489104,0.9988179738642022
591,20.0,6.0,0.42,0.5288780398956295,-0.032636416109100896,0.9975061146091003
592,20.0,6.0,0.65,0.5276440666542481,-0.03026449398285247,0.9945873058257763
593,20.0,6.0,1.0,0.5254538204896932,-0.0025453369937070702,0.9857974996566587
594,20.0,6.5,0.0,1.2748603086223032,-1.4422545840798584e-06,0.9999999999999998
595,20.0,6.5,0.05,0.5641112009412874,-1.3569733904189474,0.9999710362885719
596,20.0,6.5,0.08,0.5237432259731979,-0.5595925155486601,0.9999238174316285
597,20.0,6.5,0.12,0.5273030547483918,-0.28876442494338805,0.999821092979742
598,20.0,6.5,0.18,0.52853965780215,-0.14033043456320526,0.999604657455023
599,20.0,6.5,0.28,0.5287470560960515,-0.04690759474166106,0.9989934884535445
600,20.0,6.5,0.42,0.5284179104354081,-0.0015015146527891376,0.9978778717203544
601,20.0,6.5,0.65,0.5282758826898989,-0.0005271464864193831,0.9954010476780123
602,20.0,6.5,1.0,0.5278983168462179,0.009397484278687751,0.9879900981706058
603,20.0,7.0,0.0,1.2747644889585013,-1.3307502808298095e-06,0.9999999999999999
604,20.0,7.0,0.05,0.5816195439882337,-1.3627756223892797,0.9999750265237378
605,20.0,7.0,0.08,0.5297198085695756,-0.5783832098178185,0.99993431433719
606,20.0,7.0,0.12,0.5323563506370534,-0.3017195503607951,0.9998457516238224
607,20.0,7.0,0.18,0.5333481529555724,-0.14456857426281128,0.9996591779116889
608,20.0,7.0,0.28,0.5332831240734368,-0.03573949837868139,0.9991325909173986
609,20.0,7.0,0.42,0.5314848798813023,0.009481084389776934,0.998172145900855
610,20.0,7.0,0.65,0.5268993327181044,-0.006837151661510332,0.9960434249555947
611,20.0,7.0,1.0,0.5275057155563868,-0.002456284835127942,0.9897055341958834
612,20.0,8.0,0.0,1.2748691575077147,-1.1644075086079689e-06,1.0
613,20.0,8.0,0.05,0.6236487926563833,-1.363563359475895,0.999980880039236
614,20.0,8.0,0.08,0.5529893372138716,-0.6084169550836591,0.999949711991487
615,20.0,8.0,0.12,0.5537410695150308,-0.31199942370563016,0.9998819184546862
616,20.0,8.0,0.18,0.5542299771587091,-0.15072385989236042,0.9997391245233973
617,20.0,8.0,0.28,0.5535939020386473,-0.04092606808952012,0.9993363955896419
618,20.0,8.0,0.42,0.5485756287177094,0.059679197864956124,0.9986027276894495
619,20.0,8.0,0.65,0.5198830297758336,0.03878436347825609,0.9969805939643218
620,20.0,8.0,1.0,0.5188046669095745,0.04182050008557592,0.9921848469145079
621,20.0,10.0,0.0,1.2749101327545351,-9.350077961627399e-07,0.9999999999999998
622,20.0,10.0,0.05,0.713637452784483,-1.3286912414704382,0.999987763456606
623,20.0,10.0,0.08,0.6221686401933114,-0.6439405386335011,0.9999678174740687
624,20.0,10.0,0.12,0.6198800817712002,-0.33778568624227645,0.9999244388755101
625,20.0,10.0,0.18,0.6196340961743573,-0.16009696005912863,0.9998330882106423
626,20.0,10.0,0.28,0.6185305597014493,-0.04178405158399079,0.9995756739095729
627,20.0,10.0,0.42,0.611363840148238,0.08901892469989027,0.9991073889289364
628,20.0,10.0,0.65,0.5360204088396174,0.07775585375315555,0.9980749101827968
629,20.0,10.0,1.0,0.4823941235220449,0.12681270099809372,0.9950465178289136
630,50.0,0.0,0.0,1.6259704075049153,0.00012083168051016948,0.061104980463330016
631,50.0,0.0,0.05,1.6261752746876499,0.00011414776989479546,0.08057420566964321
632,50.0,0.0,0.08,1.6262594809267465,0.00010421755238659885,0.07721939441761874
633,50.0,0.0,0.12,1.6261990938987663,9.077696060996332e-05,0.06442873555796234
634,50.0,0.0,0.18,1.6259708168319578,6.741100360232476e-05,0.07894273710488423
635,50.0,0.0,0.28,1.626492959185691,4.297152453870225e-05,0.07807677016939278
636,50.0,0.0,0.42,1.6264979827525532,2.1351408359700316e-05,0.08332382056882204
637,50.0,0.0,0.65,1.6281452358015518,1.013506096758072e-05,0.09174357387118186
638,50.0,0.0,1.0,1.6188336184366543,3.6854560931331468e-06,0.09564759859855206
639,50.0,0.5,0.0,1.623323458546775,1.4057910182464043e-05,0.9999999999999997
640,50.0,0.5,0.05,0.8818975378901996,-0.1899560748097489,0.9950204591626225
641,50.0,0.5,0.08,0.9370425495408318,-0.4897962924555363,0.9864284517816868
642,50.0,0.5,0.12,1.370544236956332,-0.20889487884838862,0.9659654261831822
643,50.0,0.5,0.18,9.868879675577396,-0.04212420185592691,0.9078246320225983
644,50.0,0.5,0.28,763.5830596217213,-0.01206535635183835,0.5663079863462873
645,50.0,0.5,0.42,562.9120535010321,-0.07594727175083973,0.17771023086602758
646,50.0,0.5,0.65,3720.8052061746494,0.00028170258756354816,0.13941418979316353
647,50.0,0.5,1.0,1565.806838167484,0.0029641445849283724,0.12071596341337436
648,50.0,1.0,0.0,1.623338327240488,7.024199605739837e-06,1.0
649,50.0,1.0,0.05,0.7222434050960916,-0.34233540885871394,0.9987710740795512
650,50.0,1.0,0.08,0.7302481271443343,-0.17292391292872314,0.9967424304835857
651,50.0,1.0,0.12,0.6862108059454319,-0.30976825391521556,0.9922423801337478
652,50.0,1.0,0.18,0.6409682600297257,-0.2437763521899002,0.9822391521694497
653,50.0,1.0,0.28,0.6123662285650541,-0.07827676514711912,0.9485572855574831
654,50.0,1.0,0.42,4.476359936514558,-0.0012397606007721628,0.8427888678103804
655,50.0,1.0,0.65,4483.025475316802,0.001857631786831745,0.1525778949274393
656,50.0,1.0,1.0,5915.737378628389,-0.004962347037542614,0.20537798465282148
657,50.0,2.0,0.0,1.6231131730324349,3.519239862023816e-06,1.0000000000000002
658,50.0,2.0,0.05,0.5235695614158455,-0.5808295945323735,0.9996937218693145
659,50.0,2.0,0.08,0.5291832517802921,-0.18375750526523776,0.9991930331352201
660,50.0,2.0,0.12,0.531195908797599,-0.10500712271825594,0.9980987433787729
661,50.0,2.0,0.18,0.5277993123557554,-0.09372656113375323,0.9957687737049429
662,50.0,2.0,0.28,0.49249814716186063,-0.11449301105483242,0.9889607560761463
663,50.0,2.0,0.42,0.49357682613783216,-0.0188193008989576,0.9757152580201319
664,50.0,2.0,0.65,0.4917789333222931,0.008773169007313147,0.9372516054326269
665,50.0,2.0,1.0,24.430373790602886,6.900156449905298e-05,0.7450776913119472
666,50.0,3.0,0.0,1.6234901750981319,2.3433058680910473e-06,0.9999999999999999
667,50.0,3.0,0.05,0.5459527416299366,-0.7046796381945477,0.9998639501176821
