,delay,k_scale,sd,NRMSE,median,R1
330,4.0,0.8,0.0824,0.8504212281616973,0.05668259732853764,0.999998251674086
331,4.0,0.8,0.1357,0.8506240621392177,-0.21342645595839124,0.9999940523844179
332,4.0,0.8,0.2236,0.8509996508912284,0.06283329265539268,0.9999844158789987
333,4.0,0.8,0.3684,0.8500783706739949,-0.06891965757020227,0.9999654871844803
334,4.0,0.8,0.607,0.8501957912904581,-0.12115051612590731,0.9998840039292411
335,4.0,0.8,1.0,0.8514929711053646,0.12142580159866861,0.9996872172488716
336,4.0,0.9,0.0,0.8493780725325002,0.0031383075530337506,0.9999999911920138
337,4.0,0.9,0.05,0.8540824714543493,-0.0035007797470979485,0.9999993947267405
338,4.0,0.9,0.0824,0.8529484134414,0.2370911466952837,0.9999986966295498
339,4.0,0.9,0.1357,0.8475596320998812,0.16504199079820392,0.9999951760915002
340,4.0,0.9,0.2236,0.8520014565285899,-0.03999460611869887,0.9999878028821372
341,4.0,0.9,0.3684,0.8543941086205536,0.24726268672364105,0.9999718790208181
342,4.0,0.9,0.607,0.8526288450943359,0.38877303587051587,0.999912194408974
343,4.0,0.9,1.0,0.8497040444514709,0.137804718147559,0.9997538579411317
344,4.0,1.0,0.0,0.8527352109037906,0.02383298655564424,0.999999993033138
345,4.0,1.0,0.05,0.835161442235509,-0.21176207622835774,0.9999994887218759
346,4.0,1.0,0.0824,0.8458785000990202,0.7405718470052896,0.9999988906115208
347,4.0,1.0,0.1357,0.8452428427481637,0.4480130755484324,0.9999960949179199
348,4.0,1.0,0.2236,0.8319942976992991,-0.44139510104557683,0.9999900948562426
349,4.0,1.0,0.3684,0.8384634599806097,0.19489930353961646,0.9999770194280031
350,4.0,1.0,0.607,0.8456005141944584,0.07984071031707585,0.9999255410518536
351,4.0,1.0,1.0,0.8504331020887818,0.07984696772175064,0.9997956659131754
352,5.0,0.0,0.0,1.0108372991611818,0.00012082498275703755,0.11819752437357287
353,5.0,0.0,0.05,1.0108436363057254,0.00011380001057610042,0.021216725986892615
354,5.0,0.0,0.0824,1.0108434551123537,0.0001071290793967562,0.08695497881360544
355,5.0,0.0,0.1357,1.0108498511027626,7.806796827005842e-05,0.051915421716719146
356,5.0,0.0,0.2236,1.0108469814022678,4.4159713804117094e-05,0.03719642823081633
357,5.0,0.0,0.3684,1.0108548159448147,2.4671634263053294e-05,0.1253904991077593
358,5.0,0.0,0.607,1.010886059117105,4.578965050229395e-06,0.06794596654604393
359,5.0,0.0,1.0,1.0110480329240856,3.6054000218070773e-06,0.10586948385609998
360,5.0,0.1,0.0,0.9548735402173308,0.1132027879602805,0.9999999892585305
361,5.0,0.1,0.05,0.9550236593395063,0.14526445865826748,0.9999474975085746
362,5.0,0.1,0.0824,0.9549044369247348,0.03742794654942419,0.9998941207597182
363,5.0,0.1,0.1357,0.9550936439531956,-0.007776159006637695,0.9996211715930122
364,5.0,0.1,0.2236,0.9551397413716792,0.05364629361791694,0.998976530823699
365,5.0,0.1,0.3684,0.9550302429339333,0.1039468137436659,0.9977815285859104
366,5.0,0.1,0.607,0.9551286105658419,0.013031962526604712,0.9925013750733089
367,5.0,0.1,1.0,0.9547750258390657,-0.02708209858126316,0.9782261688117733
368,5.0,0.2,0.0,0.9504214426258444,0.053811530950672426,0.9999999918876622
369,5.0,0.2,0.05,0.950973357082099,0.044423141418016045,0.9999874323700706
370,5.0,0.2,0.0824,0.9502040909952378,0.2455804753518905,0.9999722630625058
371,5.0,0.2,0.1357,0.9495613848844648,-0.198239371756663,0.9999042381527908
372,5.0,0.2,0.2236,0.9505772561459108,-0.09064000815446858,0.9997493666095577
373,5.0,0.2,0.3684,0.9495309925960078,0.22272346454865927,0.999431959681561
374,5.0,0.2,0.607,0.9494346490386114,0.13614588536646685,0.998238106348659
375,5.0,0.2,1.0,0.9504703785713341,-0.0545558212103717,0.99490780624141
376,5.0,0.3,0.0,0.9258737921759527,0.21107241020267442,0.999999990723374
377,5.0,0.3,0.05,0.9271011767279441,-0.2123373458156407,0.9999940937540511
378,5.0,0.3,0.0824,0.9268124199294012,0.10750382789835661,0.99998794798183
379,5.0,0.3,0.1357,0.9249127830995348,-0.22420062487022513,0.9999568052939761
380,5.0,0.3,0.2236,0.9261004002509483,0.428543545342052,0.9998852801500911
381,5.0,0.3,0.3684,0.9260273476553699,0.1676351936107559,0.9997595400245578
382,5.0,0.3,0.607,0.9274710153744581,0.016912225093910563,0.999199574731574
383,5.0,0.3,1.0,0.9277309325678442,0.43589006024262644,0.9977296812725486
384,5.0,0.4,0.0,0.8981742889728335,0.015668149191992206,0.999999991889902
385,5.0,0.4,0.05,0.8977008412329329,-0.29167550826047334,0.9999969719341311
386,5.0,0.4,0.0824,0.8989625886127786,-0.12826633762671485,0.9999934619663704
387,5.0,0.4,0.1357,0.9035938511475098,-0.4740783563334321,0.9999763878393338
388,5.0,0.4,0.2236,0.9014616494820549,0.1515231162273853,0.9999375241419415
389,5.0,0.4,0.3684,0.8993289059143794,0.1615673517084738,0.9998642973618346
390,5.0,0.4,0.607,0.9010654477401334,0.30049997372735127,0.9995549790904315
391,5.0,0.4,1.0,0.9023980550150406,-0.12871009026685393,0.9987395183430222
392,5.0,0.5,0.0,0.8890938334791354,-0.11901966194215176,0.9999999911562499
393,5.0,0.5,0.05,0.8887509455024881,-0.1057982311733758,0.9999979568846789
394,5.0,0.5,0.0824,0.8890708129459213,0.0932629056937072,0.999995583047955
395,5.0,0.5,0.1357,0.888889168926388,-0.04427921894449327,0.9999847765736884
396,5.0,0.5,0.2236,0.8893309226476513,-0.18522036469165065,0.9999606404974865
397,5.0,0.5,0.3684,0.8892826105529502,-0.1030769065251065,0.9999099367969985
398,5.0,0.5,0.607,0.8886679618119795,-0.017735357191263346,0.9997112465277811
399,5.0,0.5,1.0,0.8885967227879681,0.032435524371109956,0.9991912139856887
400,5.0,0.6,0.0,0.887290977998607,0.09698904364996068,0.9999999922442673
401,5.0,0.6,0.05,0.888615691784866,0.10766940291068905,0.9999985955698705
402,5.0,0.6,0.0824,0.8886715339445493,-0.011934698208608818,0.9999968864033115
403,5.0,0.6,0.1357,0.8885110216700952,-0.06283820475348123,0.9999893644310585
404,5.0,0.6,0.2236,0.8878943889110055,-0.022161440412707317,0.99997156454341
405,5.0,0.6,0.3684,0.889330480893163,-0.10175252008856128,0.9999386728063389
406,5.0,0.6,0.607,0.8891776330609016,-0.023710456726361795,0.9998084651411611
407,5.0,0.6,1.0,0.889206803927052,0.0821524745345501,0.9994396037015802
408,5.0,0.7,0.0,0.8895286580835541,-0.1555784741309873,0.9999999900404344
409,5.0,0.7,0.05,0.8860016673426102,-0.3096177530895673,0.999998955094833
410,5.0,0.7,0.0824,0.8885231577198298,0.13855109553638467,0.9999977455549315
411,5.0,0.7,0.1357,0.8907435099498442,0.05302254161008291,0.9999923517969137
412,5.0,0.7,0.2236,0.8907487064842576,0.13895202143194385,0.9999797448913551
413,5.0,0.7,0.3684,0.8933114849602012,-0.27022351299667435,0.9999535096768986
414,5.0,0.7,0.607,0.8919614416742979,0.2173317355148938,0.999850896644595
415,5.0,0.7,1.0,0.8900905093446219,-0.1055000734775205,0.9995750092634615
416,5.0,0.8,0.0,0.8889816809156733,0.0676074308570207,0.999999992185812
417,5.0,0.8,0.05,0.8768101105746753,-0.26921753004483673,0.9999991800157557
418,5.0,0.8,0.0824,0.8895205948265456,0.15490826592066215,0.9999983233674106
419,5.0,0.8,0.1357,0.8894650241213811,0.515965842577213,0.9999939605667674
420,5.0,0.8,0.2236,0.8880863386977034,-0.1607595633130417,0.999984409059084
421,5.0,0.8,0.3684,0.8905483207377349,-0.01686053906097408,0.9999644259374573
422,5.0,0.8,0.607,0.8805728227548355,-0.24738114247777201,0.9998878901400942
423,5.0,0.8,1.0,0.8848573523890586,0.6747993863213204,0.9996740469893414
424,5.0,0.9,0.0,0.8875044950333361,-0.16302621293961508,0.9999999938825359
425,5.0,0.9,0.05,0.8682479995014816,0.1258650197112889,0.999999362138911
426,5.0,0.9,0.0824,0.8662790999616237,-0.2782766676577391,0.9999986444149942
427,5.0,0.9,0.1357,0.8895450637754806,0.522941196535168,0.9999951496619672
428,5.0,0.9,0.2236,0.8840657356034574,0.3795903992994527,0.999987182797811
429,5.0,0.9,0.3684,0.8695393169361475,0.31602795603691564,0.999972705641035
430,5.0,0.9,0.607,0.8631100486467643,-0.04776196857710649,0.9999103381662768
431,5.0,0.9,1.0,0.8798813541330094,0.3034096969419431,0.9997507536454433
432,5.0,1.0,0.0,0.8459481640731845,0.18377581180371536,0.999999991623194
433,5.0,1.0,0.05,0.8669841502946242,0.15466249046427635,0.9999995076367585
434,5.0,1.0,0.0824,0.8698599448034694,0.3014705232171857,0.999998942914572
435,5.0,1.0,0.1357,0.8739429504517416,0.23757424397017052,0.9999961527901168
436,5.0,1.0,0.2236,0.8778334696222747,0.1993671046120368,0.999989772594929
437,5.0,1.0,0.3684,0.8649037855685938,0.07694405628159087,0.9999768922519345
438,5.0,1.0,0.607,0.8611205607767144,-0.6281365104047598,0.9999267083263808
439,5.0,1.0,1.0,0.8740469142207895,0.5111940548439535,0.9997978558749152
440,6.0,0.0,0.0,1.0108116393270907,0.00012082498275703755,0.17231728738374547
441,6.0,0.0,0.05,1.0108179659372323,0.00011380001057610042,0.027602730388263684
442,6.0,0.0,0.0824,1.0108177850450444,0.0001071290793967562,0.1728966161541162
443,6.0,0.0,0.1357,1.0108241704045646,7.806796827005842e-05,0.10850555208918068
444,6.0,0.0,0.2236,1.010821305473679,4.4159713804117094e-05,0.030305845050280285
445,6.0,0.0,0.3684,1.0108291269954162,2.4671634263053294e-05,0.07736496770024191
446,6.0,0.0,0.607,1.0108603182628983,4.578965050229395e-06,0.092289752386088
447,6.0,0.0,1.0,1.0110220235021214,3.6054000218070773e-06,0.027664852476715122
448,6.0,0.1,0.0,0.9635601462443348,0.11670677880684047,0.9999999903978363
449,6.0,0.1,0.05,0.9635743937926884,0.05307565005795803,0.9999481566152303
450,6.0,0.1,0.0824,0.9635841071676166,0.020359201188175247,0.9998900492217768
451,6.0,0.1,0.1357,0.9636199610688466,-0.0031851468019513662,0.9996067406574485
452,6.0,0.1,0.2236,0.9636138240155512,0.05119137017471438,0.999022369843508
453,6.0,0.1,0.3684,0.9636304933566514,0.1000869254082254,0.9977869165545994
454,6.0,0.1,0.607,0.9636362323363321,0.1026117705730197,0.9929939611654977
455,6.0,0.1,1.0,0.9636749260191441,0.085967936895261,0.9785032632423194
456,6.0,0.2,0.0,0.9530250027417413,0.03922100343745684,0.9999999909657951
457,6.0,0.2,0.05,0.9546293169210437,-0.2491768259133561,0.999986855026645
458,6.0,0.2,0.0824,0.9558585080361078,-0.2933762752786241,0.9999735453771235
459,6.0,0.2,0.1357,0.9540187314270391,-0.006089678058750048,0.999906177033859
460,6.0,0.2,0.2236,0.9519156704213355,0.19874561301541419,0.9997519267096383
461,6.0,0.2,0.3684,0.9548874145044746,0.10034316236926569,0.9994178202092046
462,6.0,0.2,0.607,0.9535236432684104,0.5373880881852953,0.9981790638634274
463,6.0,0.2,1.0,0.9534577534714737,-0.09231165165673424,0.9949873048555934
464,6.0,0.3,0.0,0.9296322369944998,0.12373278446328359,0.9999999910642
465,6.0,0.3,0.05,0.9299719155581601,0.06892197316283905,0.9999942427650504
466,6.0,0.3,0.0824,0.9280169364090914,0.02492247635347837,0.9999876648793596
467,6.0,0.3,0.1357,0.9286690101605377,-0.10812126805436839,0.9999576861589838
468,6.0,0.3,0.2236,0.928828361829204,0.10690865771172792,0.9998899719173785
469,6.0,0.3,0.3684,0.9268964948725912,0.24203695674749426,0.999746482557883
470,6.0,0.3,0.607,0.9289866508068723,0.1526275943788289,0.9991924069243512
471,6.0,0.3,1.0,0.9283981216688749,-0.156590144114861,0.9977458463723096
472,6.0,0.4,0.0,0.9149572256161155,-0.5398119069578516,0.9999999932787559
473,6.0,0.4,0.05,0.9147577743445248,0.05154937469338765,0.9999969707271414
474,6.0,0.4,0.0824,0.914503329167188,-0.12611384341116227,0.9999930265835524
475,6.0,0.4,0.1357,0.9164684866795102,0.19670733472069873,0.9999754386662005
476,6.0,0.4,0.2236,0.9146407860666904,0.0077857454593224865,0.9999378838543965
477,6.0,0.4,0.3684,0.9149591408672516,0.013107512438517169,0.9998561828407622
478,6.0,0.4,0.607,0.9149464131214546,0.03662861959229095,0.9995339952973912
479,6.0,0.4,1.0,0.9152662708324228,0.07109391065146148,0.9986782296746035
480,6.0,0.5,0.0,0.9150632811949252,0.08130410746017515,0.9999999897587523
481,6.0,0.5,0.05,0.914448268923967,0.03672751173029082,0.9999979249411611
482,6.0,0.5,0.0824,0.9133449146337946,-0.058863497723243036,0.99999549118541
483,6.0,0.5,0.1357,0.9161409108776449,-0.27516929565757053,0.9999847552737601
484,6.0,0.5,0.2236,0.9153921528905944,-0.1122117882547526,0.9999601952691461
485,6.0,0.5,0.3684,0.9154241219006872,0.07742435267378339,0.9999054937802929
486,6.0,0.5,0.607,0.9151885864923208,0.09604791512311434,0.9997133382872654
487,6.0,0.5,1.0,0.9149303154071985,0.0741783262828658,0.9992062717765647
488,6.0,0.6,0.0,0.9169295127524486,0.08906436548296459,0.9999999908867552
489,6.0,0.6,0.05,0.9200121935365282,-0.00970682460971109,0.9999986898658684
490,6.0,0.6,0.0824,0.9186248586981485,-0.14167719740521334,0.9999969217019408
491,6.0,0.6,0.1357,0.9185489034485991,0.16759605527922727,0.9999892623307263
492,6.0,0.6,0.2236,0.9163553374965456,0.12120563731883384,0.9999714640328599
493,6.0,0.6,0.3684,0.9197239811974484,0.3194988351604904,0.9999378122870373
494,6.0,0.6,0.607,0.9162390376760495,0.11851413605200199,0.999801769740919
495,6.0,0.6,1.0,0.9171328090743454,0.04089387000340763,0.9994343570081312
496,6.0,0.7,0.0,0.9139445275548559,0.24599591417481786,0.9999999937016939
497,6.0,0.7,0.05,0.8922562288406821,0.6048972389768306,0.9999989872005477
498,6.0,0.7,0.0824,0.9149624445554476,0.19271095097575636,0.9999977673502023
499,6.0,0.7,0.1357,0.8887637092531421,0.2071198858821591,0.9999920802563271
500,6.0,0.7,0.2236,0.9153015872034245,-0.40045912855191224,0.9999795793685252
501,6.0,0.7,0.3684,0.915281260855701,-0.04800869084031645,0.9999533880941152
502,6.0,0.7,0.607,0.9115685295561008,0.7913971705917889,0.9998629236676936
503,6.0,0.7,1.0,0.9158279173883753,0.09124885617633352,0.9995994149481744
504,6.0,0.8,0.0,0.9037567634624932,0.12489986423446356,0.9999999927879352
505,6.0,0.8,0.05,0.9046202886991557,0.1492907511133047,0.9999992184563108
506,6.0,0.8,0.0824,0.9103460798427112,-0.06565252862503192,0.9999983832735068
507,6.0,0.8,0.1357,0.904343236901713,0.24757780050416578,0.9999940021404349
508,6.0,0.8,0.2236,0.9066901777146529,-0.26387497702071205,0.9999846331013553
509,6.0,0.8,0.3684,0.9012428623017829,0.06934066551472866,0.9999650363096938
510,6.0,0.8,0.607,0.9113510573897956,0.03867801081640698,0.9998869139358602
511,6.0,0.8,1.0,0.9070556489388305,0.5978196241167495,0.9996882887362238
512,6.0,0.9,0.0,0.8949210045588738,-0.026557492458597953,0.9999999935062683
513,6.0,0.9,0.05,0.8932464128137294,0.10327732465264206,0.9999993543996362
514,6.0,0.9,0.0824,0.8890842009900887,-0.13634921185281051,0.9999985969267007
515,6.0,0.9,0.1357,0.8926578701036795,-0.3314443412905992,0.9999951732229377
516,6.0,0.9,0.2236,0.8914300347469832,-0.04470743502959057,0.9999872360888812
517,6.0,0.9,0.3684,0.8911338669360639,0.06624549361837963,0.9999717209959793
518,6.0,0.9,0.607,0.8890070333434779,0.29747298844404985,0.9999047028164254
519,6.0,0.9,1.0,0.892434250647311,-0.15246127399784204,0.9997429856711336
520,6.0,1.0,0.0,0.8831801103737885,-0.04353271519127977,0.9999999927085873
521,6.0,1.0,0.05,0.8844374394705905,-0.3610522476383902,0.9999994979984472
522,6.0,1.0,0.0824,0.8829601497839197,0.0931343803998918,0.9999989026089874
523,6.0,1.0,0.1357,0.8770926581689692,0.32051445311560456,0.9999962326086123
524,6.0,1.0,0.2236,0.8784696378175243,-0.11554025362643759,0.9999901328495826
525,6.0,1.0,0.3684,0.8758934576682055,-0.40996481825874914,0.9999766436028158
526,6.0,1.0,0.607,0.8774879143891899,0.2723246080929768,0.9999290165251871
527,6.0,1.0,1.0,0.8776734017354721,0.1136056663168265,0.9997994323061888
528,7.0,0.0,0.0,1.0107172271930556,0.00012082498275703755,0.0866016962770679
529,7.0,0.0,0.05,1.0107235245238813,0.00011380001057610042,0.04692191056035436
530,7.0,0.0,0.0824,1.0107233444687478,0.0001071290793967562,0.053382690349209186
531,7.0,0.0,0.1357,1.0107297002847018,7.806796827005842e-05,0.11984509133531034
532,7.0,0.0,0.2236,1.0107268486082053,4.4159713804117094e-05,0.029046406220625758
533,7.0,0.0,0.3684,1.010734633948007,2.4671634263053294e-05,0.11266813722830304
534,7.0,0.0,0.607,1.0107656810439518,4.578965050229395e-06,0.08380047863238493
535,7.0,0.0,1.0,1.010926641839749,3.6054000218070773e-06,0.12505230348174404
536,7.0,0.1,0.0,0.9742751005442055,0.006993604450682547,0.9999999895305367
537,7.0,0.1,0.05,0.974316877497877,-0.02472356886971512,0.9999485820406606
538,7.0,0.1,0.0824,0.9742960410095136,0.09644875492545366,0.9998932709932674
539,7.0,0.1,0.1357,0.9743102603942357,0.11544213263538997,0.9996163708366378
540,7.0,0.1,0.2236,0.9743358161672762,0.03489268837100018,0.9989637733644083
541,7.0,0.1,0.3684,0.9743991820843434,-0.0031200386445903797,0.9976248041129723
542,7.0,0.1,0.607,0.9743065274166368,-0.022375916614357477,0.9922662693164883
543,7.0,0.1,1.0,0.9742168967955236,0.03161242915819429,0.9780695857546264
544,7.0,0.2,0.0,0.9608254859467856,0.33205686157599684,0.9999999918336318
545,7.0,0.2,0.05,0.9581311152034411,-0.2821974886442631,0.9999870548401102
546,7.0,0.2,0.0824,0.9537925364734504,0.5800981836517273,0.9999719795610105
547,7.0,0.2,0.1357,0.9575231964077001,0.25601363565228463,0.9999040332559754
548,7.0,0.2,0.2236,0.955508516245665,0.1739746188510916,0.999740640089761
549,7.0,0.2,0.3684,0.9547267627426133,-0.08051730681504615,0.9994418154251589
550,7.0,0.2,0.607,0.9579421066577435,-0.28373660501556897,0.9981667294205447
551,7.0,0.2,1.0,0.9604869216197033,0.05912066977078409,0.9950143493312
552,7.0,0.3,0.0,0.9314094056477498,0.17982021838011186,0.9999999907047731
553,7.0,0.3,0.05,0.9319227413331117,-0.33124663679601984,0.9999943385730068
554,7.0,0.3,0.0824,0.9323505708738103,-0.534705712816532,0.9999882243580338
555,7.0,0.3,0.1357,0.9327892889309012,-0.1337725457543964,0.9999579371757609
556,7.0,0.3,0.2236,0.9341058578242475,0.062401215908901964,0.9998889470647553
557,7.0,0.3,0.3684,0.9324289235590949,0.20018802215695541,0.999749158561309
558,7.0,0.3,0.607,0.9330619898750047,-0.019673564122427906,0.9991910661391867
559,7.0,0.3,1.0,0.9323376688049202,-0.6459832634912119,0.9977291227767472
560,7.0,0.4,0.0,0.9270915864564674,0.017646373991016512,0.9999999883154025
561,7.0,0.4,0.05,0.9272243039265595,-0.10587770994688747,0.9999968031076848
562,7.0,0.4,0.0824,0.9281591843746739,0.0615289024929333,0.9999931056841989
563,7.0,0.4,0.1357,0.9271711351905649,-0.027057900411128766,0.9999766654439607
564,7.0,0.4,0.2236,0.9282633194707218,-0.24717494816360736,0.9999361428644515
565,7.0,0.4,0.3684,0.9276247640115071,0.08659145807179863,0.9998592344708311
566,7.0,0.4,0.607,0.9278803626832377,-0.10937991920194853,0.9995422754490781
567,7.0,0.4,1.0,0.9278503083719468,0.05247451883935813,0.9987204737198403
568,7.0,0.5,0.0,0.9319175727399096,-0.009969995674421028,0.9999999916851317
569,7.0,0.5,0.05,0.9275113643000102,-0.17454462745427418,0.9999979478694723
570,7.0,0.5,0.0824,0.9315290554384901,0.35947219828460375,0.999995699455088
571,7.0,0.5,0.1357,0.9306017931369043,0.16442844065114615,0.9999842107848123
572,7.0,0.5,0.2236,0.9316893218096824,-0.046351909993346374,0.9999601751256139
573,7.0,0.5,0.3684,0.9305318364074435,0.020900282019060967,0.9999088528717655
574,7.0,0.5,0.607,0.9297146818717233,0.07016642552555166,0.9997012291908106
575,7.0,0.5,1.0,0.9318398119533239,0.10175272049202144,0.999221739935028
576,7.0,0.6,0.0,0.928333191551302,-0.03948691837720256,0.9999999906011133
577,7.0,0.6,0.05,0.9193057512906114,0.2037190955258412,0.9999985619785656
578,7.0,0.6,0.0824,0.9281536223417037,0.1058360266911204,0.9999969873305773
579,7.0,0.6,0.1357,0.9199366883631686,0.6627745131634415,0.9999893012465252
580,7.0,0.6,0.2236,0.9263565838896949,-0.12651764253991643,0.9999729109070046
581,7.0,0.6,0.3684,0.9294106428333021,0.03237772013167131,0.9999378773874162
582,7.0,0.6,0.607,0.9202396240444825,0.09555075034628799,0.9998046148584124
583,7.0,0.6,1.0,0.9247909537686392,0.2656651049443755,0.9994441916964403
584,7.0,0.7,0.0,0.9213539485624407,0.04384509780380084,0.999999990289811
585,7.0,0.7,0.05,0.9209384629514795,0.1866994570114926,0.9999989521724243
586,7.0,0.7,0.0824,0.9224035424348288,-0.10514416845528815,0.9999978764770578
587,7.0,0.7,0.1357,0.9210477358090298,0.46815106601666967,0.9999922361335795
588,7.0,0.7,0.2236,0.9180010459256008,0.3268165447110164,0.9999791209479651
589,7.0,0.7,0.3684,0.9184547351880659,0.03860484857356648,0.9999538795771578
590,7.0,0.7,0.607,0.922592435025548,0.22911563304642263,0.9998578290941036
591,7.0,0.7,1.0,0.9198801472895968,-0.2721317715759114,0.9995879416311433
592,7.0,0.8,0.0,0.9112585804952837,0.0691989314753874,0.9999999921518817
593,7.0,0.8,0.05,0.9102777393756686,-0.029891540467987684,0.9999992142640798
594,7.0,0.8,0.0824,0.909828633714614,-0.0826838723871104,0.9999982756661862
595,7.0,0.8,0.1357,0.9143700987789349,-0.4680809931571939,0.9999939702941334
596,7.0,0.8,0.2236,0.9129988556771759,-0.04224202240125783,0.9999842690418198
597,7.0,0.8,0.3684,0.9142283080953258,0.13438301849363352,0.9999645561480157
598,7.0,0.8,0.607,0.9142241265273605,-0.20658666590234825,0.999884090009957
599,7.0,0.8,1.0,0.9139562803951421,-0.03783399384331623,0.9996886786966636
600,7.0,0.9,0.0,0.9049386648270178,0.07735798368570186,0.9999999922506513
601,7.0,0.9,0.05,0.9031410940880482,-0.0069399313879215385,0.9999993669000402
602,7.0,0.9,0.0824,0.9057180686775137,-0.07227242223577013,0.9999985914016382
603,7.0,0.9,0.1357,0.9065602420816462,0.08114469373324174,0.9999951559337522
604,7.0,0.9,0.2236,0.9050491671430967,0.3958640305666655,0.999987604634648
605,7.0,0.9,0.3684,0.9061137503318069,-0.24608000565105112,0.9999723175040662
606,7.0,0.9,0.607,0.9050278705971561,0.01766139623332383,0.9999122314448065
607,7.0,0.9,1.0,0.9053691459295351,0.2365679444518537,0.9997553322802835
608,7.0,1.0,0.0,0.9026730451839599,5.5836736718590727e-05,0.9999999911652621
609,7.0,1.0,0.05,0.9027903361219065,0.023310276030095833,0.999999500200074
610,7.0,1.0,0.0824,0.9026320404028094,0.10640900646755169,0.999998887238584
611,7.0,1.0,0.1357,0.9027694304737592,-0.012160858465250862,0.9999961268654248
612,7.0,1.0,0.2236,0.9025655523948103,0.08594801979537423,0.9999901567401394
613,7.0,1.0,0.3684,0.9023661804375648,0.22036541280560012,0.9999779257998603
614,7.0,1.0,0.607,0.9026757393249936,-0.10758642813546582,0.9999261241941091
615,7.0,1.0,1.0,0.9025959351260386,-0.04294752268814689,0.999793525320412
616,8.0,0.0,0.0,1.010836186120614,0.00012082498275703755,0.08610151039944651
617,8.0,0.0,0.05,1.010842516765927,0.00011380001057610042,0.03426620003482182
618,8.0,0.0,0.0824,1.0108423357584062,0.0001071290793967562,0.010677231266006205
619,8.0,0.0,0.1357,1.0108487251875822,7.806796827005842e-05,0.13048998920193458
620,8.0,0.0,0.2236,1.0108458584311386,4.4159713804117094e-05,0.08867872127668817
621,8.0,0.0,0.3684,1.0108536849353476,2.4671634263053294e-05,0.06100716649050276
622,8.0,0.0,0.607,1.0108848960263455,4.578965050229395e-06,0.10113122838849412
623,8.0,0.0,1.0,1.0110467028692427,3.6054000218070773e-06,0.13043700575282377
624,8.0,0.1,0.0,0.9779338843313484,0.15417400179431023,0.999999989464179
625,8.0,0.1,0.05,0.9780895445553294,-0.07907028308208747,0.9999486302886644
626,8.0,0.1,0.0824,0.9782427452521485,0.014577647195126109,0.9998948318619962
627,8.0,0.1,0.1357,0.977957974975534,-0.002245156629442413,0.999602860852273
628,8.0,0.1,0.2236,0.9781237619094932,-0.055474475453082914,0.9989468040384464
629,8.0,0.1,0.3684,0.9781911570504354,0.01098996510069003,0.997790353565733
630,8.0,0.1,0.607,0.9781574241389362,0.04158386322661789,0.9926754187191937
631,8.0,0.1,1.0,0.9778467107339867,0.02410381814940904,0.9786506400190684
632,8.0,0.2,0.0,0.9588137240962229,-0.09294271252908634,0.9999999890968634
633,8.0,0.2,0.05,0.9603603807853804,0.1403899915021869,0.9999876472312637
634,8.0,0.2,0.0824,0.9552521488379595,0.36807233604091655,0.9999737532055952
635,8.0,0.2,0.1357,0.9580675895542782,-0.3973777003989333,0.9999056381805808
636,8.0,0.2,0.2236,0.9573462911415431,-0.08551269122560994,0.9997472047493208
637,8.0,0.2,0.3684,0.9597132988156465,0.11685823602522799,0.9994404451270289
638,8.0,0.2,0.607,0.9592517918246298,0.1224113370594352,0.9981866543866675
639,8.0,0.2,1.0,0.9590081007362165,0.03810606550365633,0.9948949685449628
640,8.0,0.3,0.0,0.9451457537015073,0.31811890291461487,0.9999999911609289
641,8.0,0.3,0.05,0.9441238113024618,-0.2596032248139858,0.9999945181806467
642,8.0,0.3,0.0824,0.944427816968345,-0.0037599732687804976,0.9999876098279072
643,8.0,0.3,0.1357,0.9442213325110425,0.28651830718287435,0.9999570822333747
644,8.0,0.3,0.2236,0.9452262601728497,0.10130739458839871,0.9998896622264342
645,8.0,0.3,0.3684,0.9441820783102166,0.13621367033339765,0.9997455817251082
646,8.0,0.3,0.607,0.9444077041201826,0.027915003561709603,0.9991857276121966
647,8.0,0.3,1.0,0.9442586331242233,-0.20652350695486343,0.9977446558823311
648,8.0,0.4,0.0,0.9480160009338111,-0.14133952185469012,0.9999999920239463
649,8.0,0.4,0.05,0.9482392695683273,-0.04943994723895473,0.9999967185249915
650,8.0,0.4,0.0824,0.9476221225788999,-0.06601941266452135,0.9999929530428903
651,8.0,0.4,0.1357,0.9482432870017545,-0.11643307072161857,0.9999763710914678
652,8.0,0.4,0.2236,0.9477310921425948,-0.01775902890627485,0.9999389456880132
653,8.0,0.4,0.3684,0.9469879163202672,-0.2139143613899661,0.9998597549845757
654,8.0,0.4,0.607,0.9474625464660428,0.031094097103763457,0.9995815805670997
655,8.0,0.4,1.0,0.9477403819324313,0.07041687024437901,0.9987191032735038
656,8.0,0.5,0.0,0.9483366038030508,-0.10082818900504328,0.9999999928106905
657,8.0,0.5,0.05,0.9433307876477135,-0.04017801057246628,0.9999978739650577
658,8.0,0.5,0.0824,0.9486063682101957,-0.03870354410932403,0.9999956173388239
659,8.0,0.5,0.1357,0.9469933306156537,-0.3413588938433939,0.9999849567217401
660,8.0,0.5,0.2236,0.9484461767878035,0.25345518573296405,0.9999589109013571
661,8.0,0.5,0.3684,0.9462023498029596,-0.13996990973231238,0.9999103697264686
662,8.0,0.5,0.607,0.9454637171954338,-0.05066229803226499,0.9997048746287786
